state,season,model_type,n_weeks,beta_intercept,beta_covid,beta_flu,beta_rsv,flu_mean_contribution,flu_max_contribution,flu_sum_contribution,flu_peak_week,rsv_mean_contribution,rsv_max_contribution,rsv_sum_contribution,rsv_peak_week,covid_mean_contribution,covid_max_contribution,covid_sum_contribution,covid_peak_week,total_explained_variance,dominant_pathogen
Hawaii,23-24,ridge_with_intercept,52,0.1556437793743821,0.019560737046269375,0.6828697184195126,6.067428264667206e-5,0.21904762460810845,0.6828697184195126,11.390476479621643,48,1.9592011474599904e-5,6.067428264667206e-5,0.0010187845966791952,15,0.008206296460330718,0.019560737046269375,0.42672741593719743,30,11.81822268015552,Flu
Illinois,23-24,ridge_with_intercept,52,0.11543312501765335,0.10192048727683121,0.5172955878172438,0.3277388004791792,0.1240573129154476,0.5172955878172438,6.450980271603276,48,0.0867940099918437,0.3277388004791792,4.513288519575871,7,0.030014471855921016,0.10192048727683121,1.5607525365078927,48,12.52502132768704,Flu
Iowa,23-24,ridge_with_intercept,52,0.0776696709877335,0.08023774167481175,0.7432896850173796,0,0.20141848433296547,0.7432896850173796,10.473761185314205,7,0,0,0,1,0.023314447679233623,0.08023774167481175,1.212351279320148,45,11.686112464634352,Flu
Montana,23-24,ridge_with_intercept,52,0.07202713843106268,8.281195069447996e-4,0.7854752367876481,0.17042397236414983,0.11231907637568199,0.7854752367876481,5.840591971535463,3,0.04288140351825812,0.17042397236414983,2.2298329829494232,32,3.6352623096380844e-4,8.281195069447996e-4,0.018903364010118044,4,8.089328318495003,Flu
Nevada,23-24,ridge_with_intercept,52,0.22755176456894544,7.729839186790022e-4,0.2768668275957332,0.2650281077471794,0.057215763822439376,0.2768668275957332,2.975219718766847,24,0.05054918196312848,0.2650281077471794,2.6285574620826804,25,3.5249205293279377e-4,7.729839186790022e-4,0.018329586752505275,25,5.622106767602032,Flu
New Jersey,23-24,ridge_with_intercept,52,0.11914402543249439,0.011840917317319925,0.7645416133838251,0.2235326430497266,0.14895916115318228,0.7645416133838251,7.745876379965477,42,0.0507341628561721,0.2235326430497266,2.6381764685209497,6,0.002814095883056554,0.011840917317319925,0.1463329859189408,42,10.530385834405367,Flu
New York,23-24,ridge_with_intercept,52,0.06233345656311984,0.08625297047414529,0.4699099612156716,0.31007434465367256,0.10165317195186879,0.4699099612156716,5.285964941497177,18,0.07215191481364304,0.31007434465367256,3.7518995703094387,17,0.021807890254326386,0.08625297047414529,1.1340102932249723,18,10.171874805031589,Flu
Oregon,23-24,ridge_with_intercept,52,0.2033642877224341,0,0.797625360654043,0.0059299854383683985,0.19633855031484138,0.797625360654043,10.209604616371747,40,0.0012880205322005536,0.0059299854383683985,0.06697706767442878,40,0,0,0,1,10.276581684046176,Flu
Pennsylvania,23-24,ridge_with_intercept,52,0.07417164537114634,0.06758381228202932,0.6548303217457715,0.22297409519739822,0.13253339870347583,0.6548303217457715,6.8917367325807435,17,0.046716232495811166,0.22297409519739822,2.429244089782182,32,0.018574871048313246,0.06758381228202932,0.9658932945122888,17,10.286874116875214,Flu
Vermont,23-24,ridge_with_intercept,52,0.10937353380005224,0.1887680313626155,0.39773981170037737,0.32032307488601475,0.08822048455008369,0.39773981170037737,4.587465196604351,21,0.0635917215488553,0.32032307488601475,3.306769520540476,48,0.06273793643643004,0.1887680313626155,3.262372694694363,47,11.156607411839191,Flu
Wyoming,23-24,ridge_with_intercept,52,0.10124949479387618,0.3381186467553867,0.26536511300220056,0.658443307659711,0.0626828761259337,0.26536511300220056,3.259509558548552,29,0.1458386400908478,0.658443307659711,7.583609284724086,48,0.10381131945003881,0.3381186467553867,5.398188611402017,29,16.241307454674654,RSV
Alaska,23-24,ridge_with_intercept,52,0.0920855023602109,0.023906222948702805,0.8807836708742449,0.23514971751984304,0.1989288528571846,0.8807836708742449,10.344300348573599,46,0.04748215449919907,0.23514971751984304,2.4690720339583514,8,0.008673516342108377,0.023906222948702805,0.45102284978963564,47,13.264395232321586,Flu
Delaware,23-24,ridge_with_intercept,52,0.06491065787243377,0.28686567008903013,0.5952333291157862,0.13874733206268744,0.13189648789200964,0.5952333291157862,6.858617370384501,33,0.026032526182999217,0.13874733206268744,1.3536913615159598,8,0.07730134036433738,0.28686567008903013,4.019669698945544,33,12.231978430846004,Flu
Georgia,23-24,ridge_with_intercept,52,0.044074541170415094,0.1483811989192548,0.761638751600379,0.17810080157976452,0.12517673926765488,0.761638751600379,6.5091904419180535,19,0.04443386665054125,0.17810080157976452,2.3105610658281446,23,0.05388050322746696,0.1483811989192548,2.8017861678282823,39,11.62153767557448,Flu
Ohio,23-24,ridge_with_intercept,52,0.06353668500443088,0.10447427604320186,0.8173516680364888,0.1234895912891693,0.17338456313806153,0.8173516680364888,9.0159972831792,38,0.024311095192336464,0.1234895912891693,1.2641769500014959,10,0.028002720474222215,0.10447427604320186,1.4561414646595554,36,11.73631569784025,Flu
Utah,23-24,ridge_with_intercept,52,0.056120375764570546,0.21139778400340134,0.7107968341358387,1.1393090166368354e-4,0.10852324756620832,0.7107968341358387,5.643208873442831,49,2.348213832932482e-5,1.1393090166368354e-4,0.001221071193124891,10,0.07165942290023555,0.21139778400340134,3.726289990812248,49,9.370719935448205,Flu
Arkansas,23-24,ridge_with_intercept,52,0.0963286681634083,0.08546224320510062,0.7645122353985417,0.23448009323892813,0.18889031923951277,0.7645122353985417,9.822296600454663,37,0.04524916849460252,0.23448009323892813,2.3529567617193314,23,0.02857321986676557,0.08546224320510062,1.4858074330718098,21,13.661060795245806,Flu
California,23-24,ridge_with_intercept,52,0.20422965050370542,0.004457842378538843,0.3083186994742576,0.24719427561648993,0.05116684969907551,0.3083186994742576,2.6606761843519267,17,0.05331340559718755,0.24719427561648993,2.772297091053752,18,0.0016602155254415935,0.004457842378538843,0.0863312073229629,18,5.519304482728642,Flu
Indiana,23-24,ridge_with_intercept,52,0.11839285608625927,0.08695675477285011,0.6211514614441505,0.26522890093662665,0.16613903754873918,0.6211514614441505,8.639229952534436,37,0.05993153050010314,0.26522890093662665,3.116439586005363,37,0.026316078391363597,0.08695675477285011,1.368436076350907,37,13.124105614890706,Flu
Kansas,23-24,ridge_with_intercept,52,0.04239596127869924,0.12160623394607797,0.6072707836088952,0.09656255376059807,0.14853407073224903,0.6072707836088952,7.7237716780769485,49,0.018595513157422867,0.09656255376059807,0.966966684185989,21,0.03950724189704865,0.12160623394607797,2.0543765786465302,20,10.745114940909467,Flu
Kentucky,23-24,ridge_with_intercept,52,0.060869460856386726,0.18905375356040172,0.613685060308182,0.19902520688908715,0.15648717045635685,0.613685060308182,8.137332863730556,7,0.041177629011535266,0.19902520688908715,2.141236708599834,6,0.06812932775380275,0.18905375356040172,3.542725043197744,7,13.821294615528135,Flu
Massachusetts,23-24,ridge_with_intercept,52,0.058126968912626004,0.0011180857715890247,0.800787558957695,0.12974900757298327,0.19103456068956454,0.800787558957695,9.933797155857356,46,0.028169645278113213,0.12974900757298327,1.4648215544618868,45,3.042857804520647e-4,0.0011180857715890247,0.01582286058350737,46,11.41444157090275,Flu
Michigan,23-24,ridge_with_intercept,52,0.05364239306126062,0.0575016781879476,0.9350253944108411,0.0864730907622485,0.2216415630870664,0.9350253944108411,11.525361280527452,29,0.016715033239818114,0.0864730907622485,0.869181728470542,27,0.01589104660786187,0.0575016781879476,0.8263344236088173,27,13.22087743260681,Flu
New Hampshire,23-24,ridge_with_intercept,52,0.08932133516102622,4.922483981994401e-4,0.8210173093800731,0.13136554988701016,0.19169558864165331,0.8210173093800731,9.968170609365968,34,0.02143493821000166,0.13136554988701016,1.1146167869200865,5,1.3041688089947574e-4,4.922483981994401e-4,0.0067816778067727405,34,11.089569074092827,Flu
New Mexico,23-24,ridge_with_intercept,52,0.0772141922769985,0.15849776748137168,0.8327563854159664,0.01903966772813806,0.1715760602951101,0.8327563854159664,8.921955135345728,10,0.0033956593279173136,0.01903966772813806,0.17657428505170028,10,0.04721802220201734,0.15849776748137168,2.4553371545049023,25,11.55386657490233,Flu
