week_end,state,covid,flu,rsv,season,year,epiweek,ili,ili_rescaled,flu_rescaled,rsv_rescaled,covid_rescaled,beta_intercept,beta_covid,beta_flu,beta_rsv,flu_times_coef,rsv_times_coef,covid_times_coef
2024-08-17,Nebraska,1.73,0.04,0.01,24-25,2024,33,1.28645,0.035496820931133245,0.006734006734006734,0.014492753623188408,1,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.0064591439519842845,9.882285335712146e-4,0.13239636197814797
2024-08-31,Nebraska,1.56,0.05,0.01,24-25,2024,35,1.80476,0.09619723847121284,0.008417508417508417,0.014492753623188408,0.8924050632911393,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.008073929939980356,9.882285335712146e-4,0.11815118379062574
2024-09-07,Nebraska,1.62,0.03,0.01,24-25,2024,36,1.94621,0.11276275729401052,0.00505050505050505,0.014492753623188408,0.9303797468354431,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.0048443579639882136,9.882285335712146e-4,0.12317889373916299
2024-09-14,Nebraska,1.24,0.03,0,24-25,2024,37,1.95774,0.11411306080780943,0.00505050505050505,0,0.689873417721519,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.0048443579639882136,0,0.09133673073176031
2024-09-21,Nebraska,1.1,0.11,0,24-25,2024,38,1.85602,0.10220040916655826,0.018518518518518517,0,0.6012658227848101,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.017762645867956783,0,0.07960540751850669
2024-10-19,Nebraska,0.54,0.04,0,24-25,2024,42,2.09893,0.13064813046203924,0.006734006734006734,0,0.2468354430379747,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.0064591439519842845,0,0.03268011466549222
2024-11-09,Nebraska,0.48,0.1,0.01,24-25,2024,45,2.14911,0.1365248199956411,0.016835016835016835,0.014492753623188408,0.20886075949367086,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.016147859879960712,9.882285335712146e-4,0.027652404716954952
2024-11-30,Nebraska,0.69,0.16,0.08,24-25,2024,48,2.73319,0.20492770606152771,0.026936026936026935,0.11594202898550726,0.3417721518987341,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.025836575807937138,0.007905828268569717,0.045249389536835376
2025-01-11,Nebraska,1.18,3.09,0.36,24-25,2025,2,6.10558,0.5998756737024936,0.5202020202020201,0.5217391304347826,0.6518987341772152,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.4989688702907859,0.035576227208563724,0.08630902078322304
2025-02-01,Nebraska,0.74,5.56,0.54,24-25,2025,5,9.46912,0.9937871984902835,0.9360269360269359,0.7826086956521741,0.3734177215189873,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.8978210093258154,0.0533643408128456,0.04943914782728309
2025-02-08,Nebraska,0.66,5.94,0.69,24-25,2025,6,9.52217,1,1,1,0.3227848101265823,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.9591828768696663,0.06818776881641381,0.04273553456256675
2025-02-15,Nebraska,0.49,5.44,0.63,24-25,2025,7,9.30201,0.974216580954209,0.9158249158249159,0.9130434782608696,0.2151898734177215,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.8784435774698628,0.06225839761498653,0.028490356375044497
2025-03-08,Nebraska,0.37,1.8,0.67,24-25,2025,10,4.15872,0.37187464170990353,0.30303030303030304,0.9710144927536233,0.13924050632911392,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.2906614778392928,0.06621131174927139,0.018434936477969968
2025-03-22,Nebraska,0.3,0.67,0.47,24-25,2025,12,2.66657,0.1971256921769411,0.1127946127946128,0.6811594202898551,0.09493670886075949,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.10819066119573677,0.04644674107784709,0.012569274871343161
2024-06-01,Nebraska,0.15,0.06,0.03,24-25,2024,22,1.59299,0.07139639067267015,0.0101010101010101,0.043478260869565216,0,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.009688715927976427,0.0029646856007136436,0
2024-06-15,Nebraska,0.18,0.04,0.01,24-25,2024,24,1.21416,0.027030780947393078,0.006734006734006734,0.014492753623188408,0.018987341772151896,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.0064591439519842845,9.882285335712146e-4,0.0025138549742686317
2024-07-13,Nebraska,0.74,0.02,0,24-25,2024,28,1.18408,0.023508046368462345,0.003367003367003367,0,0.3734177215189873,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.0032295719759921422,0,0.04943914782728309
2024-11-16,Nebraska,0.44,0.1,0.04,24-25,2024,46,2.24159,0.14735535503086436,0.016835016835016835,0.05797101449275363,0.18354430379746836,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.016147859879960712,0.0039529141342848585,0.02430059808459678
2024-12-07,Nebraska,0.68,0.47,0.08,24-25,2024,49,3.07375,0.24481143239798567,0.07912457912457911,0.11594202898550726,0.33544303797468356,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.07589494143581534,0.007905828268569717,0.04441143787874584
2025-02-22,Nebraska,0.44,3.99,0.5,24-25,2025,8,6.70227,0.6697553444439227,0.6717171717171717,0.7246376811594204,0.18354430379746836,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.6442996092104324,0.04941142667856074,0.02430059808459678
2025-03-15,Nebraska,0.42,0.8,0.49,24-25,2025,11,2.87105,0.22107279213371497,0.13468013468013468,0.7101449275362319,0.17088607594936708,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.1291828790396857,0.04842319814498952,0.02262469476841769
2025-03-29,Nebraska,0.26,0.43,0.3,24-25,2025,13,1.84112,0.10045543758324484,0.07239057239057238,0.4347826086956522,0.06962025316455697,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.06943579748383105,0.02964685600713644,0.009217468238984986
2024-06-08,Nebraska,0.27,0.04,0.01,24-25,2024,23,1.18097,0.023143827467515723,0.006734006734006734,0.014492753623188408,0.07594936708860761,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.0064591439519842845,9.882285335712146e-4,0.010055419897074532
2024-06-22,Nebraska,0.35,0.05,0.01,24-25,2024,25,1.05624,0.008536424408006685,0.008417508417508417,0.014492753623188408,0.12658227848101264,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.008073929939980356,9.882285335712146e-4,0.01675903316179088
2024-07-06,Nebraska,0.49,0.04,0.01,24-25,2024,27,0.993141,0.0011467625331412878,0.006734006734006734,0.014492753623188408,0.2151898734177215,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.0064591439519842845,9.882285335712146e-4,0.028490356375044497
2024-08-03,Nebraska,1.28,0.04,0.01,24-25,2024,31,1.25774,0.03213453004811789,0.006734006734006734,0.014492753623188408,0.7151898734177216,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.0064591439519842845,9.882285335712146e-4,0.09468853736411849
2024-10-12,Nebraska,0.52,0.02,0,24-25,2024,41,2.27366,0.15111114286152622,0.003367003367003367,0,0.23417721518987342,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.0032295719759921422,0,0.03100421134931313
2024-10-26,Nebraska,0.5,0.07,0.01,24-25,2024,43,1.97276,0.11587208585353882,0.011784511784511785,0.014492753623188408,0.22151898734177214,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.011303501915972498,9.882285335712146e-4,0.02932830803313404
2024-11-23,Nebraska,0.44,0.1,0.04,24-25,2024,47,2.28404,0.15232676736050565,0.016835016835016835,0.05797101449275363,0.18354430379746836,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.016147859879960712,0.0039529141342848585,0.02430059808459678
2024-12-14,Nebraska,0.76,0.92,0.1,24-25,2024,50,3.22925,0.26302237744531715,0.15488215488215487,0.1449275362318841,0.38607594936708856,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.14856031089563854,0.009882285335712148,0.05111505114346218
2025-01-04,Nebraska,1.21,3.06,0.27,24-25,2025,1,7.35885,0.7466488640527774,0.5151515151515151,0.39130434782608703,0.6708860759493671,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.49412451232679777,0.0266821704064228,0.08882287575749168
2025-01-25,Nebraska,0.75,4.55,0.54,24-25,2025,4,7.93809,0.8144849271345542,0.7659932659932659,0.7826086956521741,0.37974683544303794,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.7347276245382123,0.0533643408128456,0.050277099485372644
2025-03-01,Nebraska,0.38,2.88,0.39,24-25,2025,9,5.04621,0.4758105363726445,0.4848484848484848,0.5652173913043479,0.14556962025316456,0,0.13239636197814797,0.9591828768696663,0.06818776881641381,0.4650583645428685,0.03854091280927737,0.019272888136059513
2024-06-01,South Dakota,0.34,0.02,0.04,24-25,2024,22,0.635221,0.07559052791897956,0.002114164904862579,0.02380952380952381,0.004219409282700426,0,0.20087059527869425,0.8215849707752839,0.21275667912471935,0.0017369661115756527,0.005065635217255223,8.475552543404829e-4
