date,epiweek,year,cases,geography
1/28/23,4,2023,4691,Oklahoma
2/4/23,5,2023,4435,Oklahoma
2/11/23,6,2023,3384,Oklahoma
2/18/23,7,2023,3256,Oklahoma
2/25/23,8,2023,2899,Oklahoma
3/4/23,9,2023,2928,Oklahoma
3/11/23,10,2023,3551,Oklahoma
3/18/23,11,2023,2863,Oklahoma
3/25/23,12,2023,2040,Oklahoma
12/30/23,52,2023,0,Oklahoma
