date,epiweek,year,cases,geography
11/6/21,44,2021,7084,Oregon
11/13/21,45,2021,6037,Oregon
11/20/21,46,2021,5888,Oregon
11/27/21,47,2021,3423,Oregon
12/4/21,48,2021,7084,Oregon
12/11/21,49,2021,5619,Oregon
12/18/21,50,2021,5104,Oregon
12/25/21,51,2021,5273,Oregon
1/1/22,52,2021,10698,Oregon
1/8/22,53,2021,3816,Oregon
1/8/22,1,2022,38437,Oregon
1/15/22,2,2022,53691,Oregon
1/22/22,3,2022,57501,Oregon
1/29/22,4,2022,49761,Oregon
2/5/22,5,2022,33690,Oregon
2/12/22,6,2022,20157,Oregon
2/19/22,7,2022,11453,Oregon
2/26/22,8,2022,6308,Oregon
3/5/22,9,2022,4456,Oregon
3/12/22,10,2022,2645,Oregon
3/19/22,11,2022,1836,Oregon
3/26/22,12,2022,1552,Oregon
4/2/22,13,2022,1765,Oregon
4/9/22,14,2022,2172,Oregon
4/16/22,15,2022,2899,Oregon
4/23/22,16,2022,4760,Oregon
4/30/22,17,2022,6965,Oregon
5/7/22,18,2022,8102,Oregon
5/14/22,19,2022,9417,Oregon
5/21/22,20,2022,10892,Oregon
5/28/22,21,2022,11082,Oregon
6/4/22,22,2022,9390,Oregon
6/11/22,23,2022,10934,Oregon
6/18/22,24,2022,10153,Oregon
6/25/22,25,2022,10876,Oregon
7/2/22,26,2022,10894,Oregon
7/9/22,27,2022,10198,Oregon
7/16/22,28,2022,10094,Oregon
7/23/22,29,2022,9009,Oregon
7/30/22,30,2022,8003,Oregon
8/6/22,31,2022,8441,Oregon
8/13/22,32,2022,6139,Oregon
8/20/22,33,2022,5755,Oregon
8/27/22,34,2022,4719,Oregon
9/3/22,35,2022,4231,Oregon
9/10/22,36,2022,3728,Oregon
9/17/22,37,2022,2595,Oregon
9/24/22,38,2022,4544,Oregon
10/1/22,39,2022,4269,Oregon
10/8/22,40,2022,4237,Oregon
10/15/22,41,2022,3306,Oregon
10/22/22,42,2022,3563,Oregon
10/29/22,43,2022,2306,Oregon
11/5/22,44,2022,2505,Oregon
11/12/22,45,2022,3116,Oregon
11/19/22,46,2022,3355,Oregon
11/26/22,47,2022,3554,Oregon
12/3/22,48,2022,3914,Oregon
12/10/22,49,2022,4495,Oregon
12/17/22,50,2022,3981,Oregon
12/24/22,51,2022,3613,Oregon
12/31/22,52,2022,2582,Oregon
1/7/23,1,2023,2818,Oregon
1/14/23,2,2023,2501,Oregon
1/21/23,3,2023,2105,Oregon
1/28/23,4,2023,2174,Oregon
2/4/23,5,2023,2564,Oregon
2/11/23,6,2023,2612,Oregon
2/18/23,7,2023,2693,Oregon
2/25/23,8,2023,2623,Oregon
3/4/23,9,2023,2130,Oregon
3/11/23,10,2023,2042,Oregon
3/18/23,11,2023,1721,Oregon
3/25/23,12,2023,1870,Oregon
12/30/23,52,2023,0,Oregon
