week_end,state,covid,flu,rsv,season,year,epiweek,ili,ili_rescaled,flu_rescaled,rsv_rescaled,covid_rescaled,beta_intercept,beta_covid,beta_flu,beta_rsv,flu_times_coef,rsv_times_coef,covid_times_coef
2024-05-25,Vermont,0.34,0.08,0.03,23-24,2024,21,0.429114,0.12959581785832466,0.020050125313283207,0.015151515151515152,0.030534351145038174,0,0.44399034790909636,0.6395116641001602,0.040001013327514635,0.01282228900451449,6.060759595077975e-4,0.013556957188064014
2023-07-22,Vermont,0.48,0.06,0,23-24,2023,29,0.46225,0.14638762749304096,0.015037593984962405,0,0.06615776081424936,0,0.44399034790909636,0.6395116641001602,0.040001013327514635,0.009616716753385868,0,0.029373407240805356
2023-08-12,Vermont,1.35,0.02,0,23-24,2023,32,0.322764,0.07570250078166846,0.005012531328320802,0,0.2875318066157761,0,0.44399034790909636,0.6395116641001602,0.040001013327514635,0.0032055722511286225,0,0.12766134685426944
2023-08-26,Vermont,1.42,0.06,0,23-24,2023,34,0.308345,0.06839561089987901,0.015037593984962405,0,0.30534351145038163,0,0.44399034790909636,0.6395116641001602,0.040001013327514635,0.009616716753385868,0,0.1355695718806401
2023-12-02,Vermont,2.96,0.78,0.52,23-24,2023,48,1.17691,0.5085446371968785,0.19548872180451127,0.26262626262626265,0.6972010178117047,0,0.44399034790909636,0.6395116641001602,0.040001013327514635,0.12501731779401629,0.010505316631468491,0.3095505224607949
2023-12-09,Vermont,3.16,0.81,1.01,23-24,2023,49,1.33854,0.5904513305593604,0.20300751879699247,0.51010101010101,0.748091603053435,0,0.44399034790909636,0.6395116641001602,0.040001013327514635,0.12982567617070923,0.02040455730342918,0.3321454511075682
2023-12-16,Vermont,2.87,1.09,0.91,23-24,2023,50,1.12691,0.48320692347959776,0.2731829573934837,0.4595959595959596,0.6743002544529262,0,0.44399034790909636,0.6395116641001602,0.040001013327514635,0.17470368768650993,0.01838430410506986,0.2993828045697469
2023-12-23,Vermont,3.35,2.2,1.48,23-24,2023,51,1.35135,0.5969428528137277,0.5513784461152882,0.7474747474747475,0.7964376590330788,0,0.44399034790909636,0.6395116641001602,0.040001013327514635,0.35261294762414847,0.029899747335718013,0.35361063332200293
2023-12-30,Vermont,4.15,2.5,1.86,23-24,2023,52,1.97078,0.9108416529716323,0.6265664160401002,0.9393939393939394,1,0,0.44399034790909636,0.6395116641001602,0.040001013327514635,0.4006965313910778,0.03757670948948345,0.44399034790909636
2024-01-06,Vermont,4.13,2.11,1.98,23-24,2024,1,1.56201,0.703695708247375,0.5288220551378445,1,0.9949109414758268,0,0.44399034790909636,0.6395116641001602,0.040001013327514635,0.3381878724940697,0.040001013327514635,0.44173085504441895
2024-01-27,Vermont,2.12,2.18,1.15,23-24,2024,4,1.16005,0.5000007601314115,0.5463659147869674,0.5808080808080808,0.48346055979643765,0,0.44399034790909636,0.6395116641001602,0.040001013327514635,0.34940737537301986,0.023232911781132237,0.21465182214434683
2024-03-16,Vermont,0.54,1.58,0.27,23-24,2024,11,0.846453,0.3410841399594495,0.39598997493734334,0.13636363636363638,0.08142493638676845,0,0.44399034790909636,0.6395116641001602,0.040001013327514635,0.2532402078391612,0.005454683635570178,0.03615188583483737
2024-03-30,Vermont,0.22,1.34,0.14,23-24,2024,13,0.769625,0.3021512225700245,0.3358395989974937,0.07070707070707072,0,0,0.44399034790909636,0.6395116641001602,0.040001013327514635,0.21477334082561772,0.0028283544777030554,0
2024-05-04,Vermont,0.41,0.44,0.04,23-24,2024,18,0.54326,0.18743979125777926,0.11027568922305764,0.020202020202020204,0.04834605597964376,0,0.44399034790909636,0.6395116641001602,0.040001013327514635,0.0705225895248297,8.081012793437301e-4,0.02146518221443468
2023-06-03,Wyoming,0.82,0.06,0.03,23-24,2023,22,0.820934,0.04529842680437133,0.009933774834437087,0.02097902097902098,0.1515151515151515,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.0014311599700914466,0.017858826210028482,0.07961389253165439
2023-06-10,Wyoming,0.45,0.15,0,23-24,2023,23,0.833742,0.04661306695652798,0.024834437086092714,0,0.07142857142857142,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.0035778999252286158,0,0.037532263622065645
2023-06-17,Wyoming,0.36,0.18,0,23-24,2023,24,0.44484,0.006695344872359405,0.029801324503311258,0,0.051948051948051945,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.00429347991027434,0,0.02729619172513865
2023-06-24,Wyoming,0.5,0.18,0,23-24,2023,25,0.518868,0.014293735033497252,0.029801324503311258,0,0.08225108225108226,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.00429347991027434,0,0.04321897023146953
2023-07-08,Wyoming,0.55,0.14,0,23-24,2023,27,0.762527,0.039303409052418296,0.023178807947019868,0,0.09307359307359309,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.0033393732635467084,0,0.04890567684087343
2023-07-29,Wyoming,0.63,0.22,0,23-24,2023,30,0.947418,0.058281011517471226,0.03642384105960265,0,0.11038961038961038,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.00524758655700197,0,0.05800440741591963
2023-11-11,Wyoming,2.63,0.42,0.17,23-24,2023,45,4.24857,0.3971182201036891,0.0695364238410596,0.1188811188811189,0.5432900432900433,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.010018119790640125,0.1012000151901614,0.2854726717920751
2023-12-16,Wyoming,2.61,3.46,0.39,23-24,2023,50,7.3982,0.720402890812402,0.5728476821192053,0.27272727272727276,0.5389610389610389,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.08253022494194008,0.2321647407303703,0.28319798914831346
2024-01-20,Wyoming,2.06,4.49,0.78,23-24,2024,3,5.67325,0.5433503821878987,0.7433774834437087,0.5454545454545455,0.4199134199134199,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.10709847109517659,0.4643294814607406,0.22064421644487078
2024-02-24,Wyoming,1.14,3.17,0.88,23-24,2024,8,7.94621,0.7766517938248453,0.5248344370860927,0.6153846153846154,0.22077922077922077,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.07561295175316475,0.5238589021608355,0.11600881483183927
2024-03-30,Wyoming,0.39,1.26,0.39,23-24,2024,13,5.32787,0.5078998500398764,0.20860927152317882,0.27272727272727276,0.05844155844155845,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.03005435937192038,0.2321647407303703,0.03070821569078099
2024-04-27,Wyoming,0.36,0.24,0.16,23-24,2024,17,4.1319,0.3851429650637048,0.039735099337748346,0.1118881118881119,0.051948051948051945,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.0057246398803657865,0.09524707312015192,0.02729619172513865
2024-05-18,Wyoming,0.39,0.31,0.12,23-24,2024,20,1.72414,0.13800539692217367,0.05132450331125828,0.08391608391608392,0.05844155844155845,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.00739432651213914,0.07143530484011393,0.03070821569078099
2024-05-25,Wyoming,0.47,0.35,0.12,23-24,2024,21,2.0343,0.16984087393598624,0.057947019867549666,0.08391608391608392,0.07575757575757575,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.008348433158866771,0.07143530484011393,0.039806946265827196
2023-09-02,Wyoming,1.77,0.09,0.03,23-24,2023,35,1.53162,0.11824473779559645,0.014900662251655629,0.02097902097902098,0.3571428571428571,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.00214673995513717,0.017858826210028482,0.1876613181103282
2023-09-16,Wyoming,2.11,0.03,0,23-24,2023,37,2.94627,0.2634473995108077,0.004966887417218543,0,0.4307359307359307,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,7.155799850457233e-4,0,0.22633092305427463
2023-09-23,Wyoming,2.25,0.16,0.16,23-24,2023,38,8.00183,0.7823607480146451,0.026490066225165563,0.1118881118881119,0.461038961038961,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.003816426586910524,0.09524707312015192,0.24225370156060552
2023-12-02,Wyoming,3.18,1.96,0.42,23-24,2023,48,5.35925,0.5111207594695045,0.32450331125827814,0.2937062937062937,0.6623376623376623,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.04675122568965392,0.25002356694039873,0.34802644449551784
2023-12-23,Wyoming,3.24,4.73,0.75,23-24,2023,51,8.0776,0.7901379407323926,0.783112582781457,0.5244755244755245,0.6753246753246753,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.11282311097554237,0.44647065525071206,0.3548504924268025
2024-02-17,Wyoming,1.58,5.57,1.13,23-24,2024,7,9.95826,0.9831728523934601,0.9221854304635762,0.7902097902097902,0.31601731601731603,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.1328593505568226,0.6726824539110728,0.16605183299459347
2024-03-02,Wyoming,0.96,2.45,0.77,23-24,2024,9,6.64452,0.6430435849194106,0.4056291390728477,0.5384615384615385,0.1818181818181818,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.0584390321120674,0.4583765393907311,0.09553667103798527
2023-07-01,Wyoming,0.58,0,0,23-24,2023,26,0.704846,0.03338290947273774,0,0,0.09956709956709955,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0,0,0.052317700806515745
2023-07-15,Wyoming,0.64,0,0,23-24,2023,28,0.37961,0,0,0,0.11255411255411256,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0,0,0.05914174873780042
2023-08-05,Wyoming,1.1,0,0,23-24,2023,31,0.493421,0.011681801245869938,0,0,0.21212121212121213,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0,0,0.11145944954431616
2023-08-12,Wyoming,0.96,0.06,0,23-24,2023,32,0.75188,0.038210578501199376,0.009933774834437087,0,0.1818181818181818,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.0014311599700914466,0,0.09553667103798527
2023-10-07,Wyoming,3.12,0.15,0.08,23-24,2023,40,3.14594,0.28394194972794706,0.024834437086092714,0.05594405594405595,0.6493506493506493,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.0035778999252286158,0.04762353656007596,0.3412023965642332
2023-11-25,Wyoming,3.11,1.56,0.46,23-24,2023,47,6.48347,0.6265130730124124,0.2582781456953642,0.3216783216783217,0.6471861471861471,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.03721015922237761,0.27383533522043674,0.3400650552423523
2023-12-09,Wyoming,3.11,2.52,0.89,23-24,2023,49,6.35131,0.612947891679728,0.41721854304635764,0.6223776223776224,0.6471861471861471,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.06010871874384076,0.5298118442308449,0.3400650552423523
2023-12-30,Wyoming,4.74,6.04,0.81,23-24,2023,52,10.1222,1,1,0.5664335664335665,1,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.14407010365587228,0.48218830767076903,0.5254516907089191
2024-01-06,Wyoming,3.2,5.32,0.32,23-24,2024,1,8.99452,0.8842525447545263,0.880794701986755,0.2237762237762238,0.6666666666666666,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.12689618401477493,0.19049414624030384,0.35030112713927936
2024-01-13,Wyoming,2.46,4.54,0.65,23-24,2024,2,8.66995,0.8509379949274269,0.7516556291390728,0.4545454545454546,0.5064935064935064,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.10829110440358611,0.38694123455061713,0.26613786932010186
2024-02-03,Wyoming,1.32,5.72,0.99,23-24,2024,5,9.26488,0.912002865767727,0.9470198675496688,0.6923076923076923,0.25974025974025977,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.13643725048205121,0.5893412649309399,0.1364809586256933
2024-04-06,Wyoming,0.33,0.77,0.49,23-24,2024,14,2.63158,0.2311469537361215,0.12748344370860928,0.34265734265734266,0.045454545454545456,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.018366552949506898,0.29169416143046517,0.02388416775949632
2024-04-20,Wyoming,0.12,0.41,0.24,23-24,2024,16,4.52974,0.42597810233213146,0.06788079470198675,0.16783216783216784,0,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.009779593128958217,0.14287060968022786,0
2024-05-04,Wyoming,0.24,0.16,0.16,23-24,2024,18,3.50354,0.32064676846711193,0.026490066225165563,0.1118881118881119,0.025974025974025972,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.003816426586910524,0.09524707312015192,0.013648095862569326
2024-05-11,Wyoming,0.37,0.37,0.33,23-24,2024,19,2.05586,0.1720538378398352,0.061258278145695365,0.23076923076923078,0.05411255411255411,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.0088254864822305875,0.1964470883103133,0.02843353304701943
2023-07-22,Wyoming,0.56,0.03,0,23-24,2023,29,0.558659,0.018377967255113887,0.004966887417218543,0,0.09523809523809525,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,7.155799850457233e-4,0,0.0500430181627542
2023-08-19,Wyoming,1.44,0.06,0,23-24,2023,33,0.614125,0.02407111455988603,0.009933774834437087,0,0.2857142857142857,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.0014311599700914466,0,0.15012905448826258
2023-08-26,Wyoming,1.62,0,0,23-24,2023,34,1.37363,0.1020283107469369,0,0,0.3246753246753247,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0,0,0.1706011982821166
2023-09-09,Wyoming,2.25,0.11,0,23-24,2023,36,2.50998,0.21866567309103638,0.018211920529801324,0,0.461038961038961,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.002623793278500985,0,0.24225370156060552
2023-09-30,Wyoming,2.65,0.29,0.07,23-24,2023,39,2.58833,0.2267076824540497,0.04801324503311258,0.04895104895104896,0.5476190476190476,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.006917273188775324,0.041670594490066465,0.2877473544358366
2023-10-14,Wyoming,2.1,0.16,0,23-24,2023,41,3.52802,0.3231594473338199,0.026490066225165563,0,0.42857142857142855,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.003816426586910524,0,0.22519358173239387
2023-10-21,Wyoming,2.28,0.22,0,23-24,2023,42,5.03827,0.4781746948193447,0.03642384105960265,0,0.46753246753246747,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.00524758655700197,0,0.24566572552624782
2023-10-28,Wyoming,2.1,0.04,0,23-24,2023,43,4.68269,0.4416772131435275,0.006622516556291391,0,0.42857142857142855,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,9.54106646727631e-4,0,0.22519358173239387
2023-11-04,Wyoming,2.79,0.24,0.12,23-24,2023,44,5.06373,0.48078796295440945,0.039735099337748346,0.08391608391608392,0.577922077922078,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.0057246398803657865,0.07143530484011393,0.30367013294216755
2023-11-18,Wyoming,2.94,0.63,0.2,23-24,2023,46,5.54025,0.529698981482337,0.10430463576158941,0.13986013986013987,0.6103896103896104,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.01502717968596019,0.11905884140018988,0.32073025277037914
2024-01-27,Wyoming,1.73,4.47,0.73,23-24,2024,4,8.61259,0.8450504434652388,0.7400662251655629,0.5104895104895105,0.34848484848484845,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.10662141777181275,0.4345647711106931,0.18311195282280512
2024-02-10,Wyoming,1.32,5.45,1.43,23-24,2024,6,9.84127,0.971164751878094,0.902317880794702,1,0.25974025974025977,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.12999703061663972,0.8512707160113576,0.1364809586256933
2024-03-09,Wyoming,0.67,2.01,0.79,23-24,2024,10,7.51279,0.7321646502624045,0.33278145695364236,0.5524475524475525,0.11904761904761905,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.04794385899806345,0.47028242353075006,0.06255377270344276
2024-03-16,Wyoming,0.69,1.46,0.81,23-24,2024,11,7.41379,0.7220030813161592,0.24172185430463575,0.5664335664335665,0.12337662337662336,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.03482489260555853,0.48218830767076903,0.06482845534720429
2024-03-23,Wyoming,0.88,1.4,0.52,23-24,2024,12,5.6338,0.5393011509259857,0.23178807947019867,0.36363636363636365,0.1645021645021645,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.033393732635467084,0.3095529876404937,0.08643794046293907
2024-04-13,Wyoming,0.13,0.38,0.08,23-24,2024,15,5.33981,0.5091253968400601,0.06291390728476821,0.05594405594405595,0.0021645021645021662,0,0.5254516907089191,0.14407010365587228,0.8512707160113576,0.009064013143912494,0.04762353656007596,0.0011373413218807782
2023-06-03,Alaska,1.26,0.7,0.09,23-24,2023,22,1.33531,0.07493248808393357,0.07280832095096582,0.041284403669724766,0.2599009900990099,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.07339170845887727,0.009199936803431938,0.0403188613197724
2023-06-10,Alaska,1.21,0.78,0.04,23-24,2023,23,1.60099,0.13088371902996804,0.08469539375928678,0.018348623853211007,0.24752475247524752,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.0853740282072654,0.004088860801525306,0.03839891554264038
2023-09-16,Alaska,2.5,0.71,0.05,23-24,2023,37,2.81054,0.385610500838068,0.07429420505200594,0.022935779816513763,0.5668316831683168,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.07488949842742579,0.005111076001906633,0.08793351659264646
2023-10-14,Alaska,1.2,4.52,0.15,23-24,2023,41,4.56913,0.7559630875189879,0.6404160475482912,0.06880733944954127,0.24504950495049505,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.6455474764444102,0.015333228005719896,0.038014926387213974
2023-11-11,Alaska,1.03,5.93,0.84,23-24,2023,45,5.32319,0.9147653504185919,0.8499257057949479,0.38532110091743116,0.20297029702970298,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.8567358620097509,0.08586607683203143,0.031487110744965116
2023-11-18,Alaska,0.92,3.38,1.09,23-24,2023,46,3.74071,0.5815008820826965,0.4710252600297176,0.5,0.17574257425742576,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.47479942002987946,0.1114214568415646,0.027263230035274675
2023-12-16,Alaska,1.52,0.76,1.8,23-24,2023,50,2.55734,0.33228751199609297,0.08172362555720654,0.8256880733944953,0.32425742574257427,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.08237844827016837,0.18399873606863876,0.0503025793608589
2023-12-30,Alaska,3.39,0.63,2.18,23-24,2023,52,3.16731,0.4607449507952222,0.06240713224368499,1,0.7871287128712872,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.06290717867903767,0.2228429136831292,0.12210855142559641
2024-03-09,Alaska,1.26,2.26,0.21,23-24,2024,10,2.54152,0.32895587817508165,0.30460624071322434,0.09633027522935779,0.2599009900990099,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.3070469435524457,0.021466519208007857,0.0403188613197724
2024-03-23,Alaska,0.53,2.68,0.18,23-24,2024,12,3.27909,0.4842854077176391,0.3670133729569094,0.08256880733944953,0.07920792079207922,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.36995412223148344,0.018399873606863876,0.012287652973644925
2024-03-30,Alaska,0.45,2.12,0.4,23-24,2024,13,2.72259,0.36708855427941195,0.2838038632986627,0.1834862385321101,0.05940594059405941,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.2860778839927665,0.04088860801525306,0.009215739730233692
2024-04-13,Alaska,0.26,2.02,0.12,23-24,2024,15,3.16456,0.46016581090851033,0.2689450222882615,0.055045871559633024,0.01237623762376238,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.2710999843072813,0.012266582404575918,0.0019199457771320197
2024-05-18,Alaska,0.26,1.12,0.03,23-24,2024,20,2.33161,0.2847496041315628,0.13521545319465084,0.013761467889908256,0.01237623762376238,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.13629888713791496,0.0030666456011439794,0.0019199457771320197
2023-06-17,Alaska,1.71,0.72,0.05,23-24,2023,24,1.69368,0.15040389215699282,0.07578008915304606,0.022935779816513763,0.3712871287128713,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.07638728839597429,0.005111076001906633,0.057598373313960574
2023-07-01,Alaska,1.45,0.34,0.03,23-24,2023,26,1.45103,0.09930269451676672,0.01931649331352155,0.013761467889908256,0.3069306930693069,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.01947126959113071,0.0030666456011439794,0.04761465527287407
2023-08-12,Alaska,1.71,0.32,0.07,23-24,2023,32,1.36827,0.08187374287157774,0.01634472511144131,0.03211009174311927,0.3712871287128713,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.016475689654033676,0.007155506402669287,0.057598373313960574
2023-09-02,Alaska,2.34,0.38,0.03,23-24,2023,35,1.32576,0.07292129320462529,0.02526002971768202,0.013761467889908256,0.5272277227722773,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.02546242946532477,0.0030666456011439794,0.08178969010582401
2023-09-30,Alaska,1.83,2.42,0.05,23-24,2023,39,3.0427399999999998,0.43451096690878915,0.32838038632986627,0.022935779816513763,0.400990099009901,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.33101158304922196,0.005111076001906633,0.06220624317907742
2023-10-07,Alaska,1.47,2.48,0.09,23-24,2023,40,3.46432,0.5232941645233224,0.33729569093610695,0.041284403669724766,0.3118811881188119,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.33999832286051307,0.009199936803431938,0.04838263358372688
2023-11-25,Alaska,1.14,3.24,1.04,23-24,2023,47,3.47277,0.5250737034479461,0.45022288261515603,0.4770642201834862,0.23019801980198018,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.4538303604702003,0.10631038083965796,0.035710991454655554
2024-01-13,Alaska,3.86,1.14,1.09,23-24,2024,2,2.53396,0.32736376997743033,0.13818722139673104,0.5,0.9034653465346535,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.13929446707501195,0.1114214568415646,0.1401560417306374
2024-01-27,Alaska,3.98,2.01,0.7,23-24,2024,4,2.31228,0.28067877721878487,0.26745913818722133,0.3211009174311926,0.9331683168316832,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.2696021943387328,0.07155506402669286,0.14476391159575425
2024-03-02,Alaska,1.3,1.86,0.45,23-24,2024,9,3.28738,0.4860312512306722,0.24517087667161963,0.20642201834862384,0.2698019801980198,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.24713534481050511,0.04599968401715969,0.041854817941478016
2023-06-24,Alaska,1.68,0.59,0.01,23-24,2023,25,1.36637,0.08147360985894049,0.05646359583952451,0.004587155963302752,0.36386138613861385,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.05691601880484359,0.0010222152003813265,0.05644640584768136
2023-07-08,Alaska,1.98,0.31,0,23-24,2023,27,1.32368,0.0724832528539487,0.014858841010401188,0,0.4381188118811881,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.014977899685485158,0,0.06796608051047348
2023-07-15,Alaska,1.67,0.22,0.01,23-24,2023,28,1.03316,0.011300809258488257,0.00148588410104012,0.004587155963302752,0.3613861386138614,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.001497789968548517,0.0010222152003813265,0.05606241669225495
2023-07-29,Alaska,1.97,0.21,0,23-24,2023,30,1.19021,0.04437496169779385,0,0,0.43564356435643564,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0,0,0.06758209135504707
2023-08-05,Alaska,1.69,0.23,0,23-24,2023,31,0.979499,0,0.00297176820208024,0,0.36633663366336633,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.002995579937097034,0,0.05683039500310776
2023-08-19,Alaska,1.62,0.25,0.01,23-24,2023,33,1.45935,0.101054855919473,0.005943536404160476,0.004587155963302752,0.34900990099009904,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.005991159874194064,0.0010222152003813265,0.05414247091512294
2023-09-23,Alaska,1.98,1.62,0.07,23-24,2023,38,2.96167,0.41743792304852484,0.20950965824665677,0.03211009174311927,0.4381188118811881,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.21118838556534072,0.007155506402669287,0.06796608051047348
2023-12-02,Alaska,1.29,1.7,1.32,23-24,2023,48,3.04664,0.4353322925663078,0.2213967310549777,0.6055045871559633,0.26732673267326734,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.22317070531372885,0.1349324064503351,0.041470828786051614
2023-12-09,Alaska,1.25,1.3,1.38,23-24,2023,49,3.0506,0.4361662540031728,0.16196136701337296,0.6330275229357797,0.25742574257425743,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.16325910657178822,0.14106569765262303,0.039934872164346
2023-12-23,Alaska,2.43,0.71,1.91,23-24,2023,51,2.56538,0.3339807064285159,0.07429420505200594,0.8761467889908255,0.5495049504950495,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.07488949842742579,0.19524310327283334,0.08524559250466165
2024-01-20,Alaska,3.8,1.53,1.03,23-24,2024,3,2.79241,0.38179238951221883,0.1961367013372957,0.4724770642201835,0.8886138613861386,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.19770827584840409,0.10528816563927663,0.13785210679807897
2024-02-03,Alaska,3.94,1.66,1.01,23-24,2024,5,3.8829,0.6114455731705338,0.21545319465081722,0.4633027522935779,0.9232673267326733,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.21717954543953477,0.10324373523851398,0.14322795497404864
2024-02-10,Alaska,3.37,1.47,0.55,23-24,2024,6,2.01425,0.2179147552417951,0.18722139673105498,0.25229357798165136,0.7821782178217822,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.18872153603711297,0.05622183602097296,0.12134057311474361
2024-02-17,Alaska,2.7,1.6,0.46,23-24,2024,7,3.18646,0.46477787036996077,0.20653789004457654,0.2110091743119266,0.6163366336633663,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.20819280562824372,0.04702189921754102,0.09561329970117455
2024-03-16,Alaska,0.8,2.81,0.12,23-24,2024,11,3.35329,0.49991165484273603,0.3863298662704309,0.055045871559633024,0.14603960396039606,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.3894253918226141,0.012266582404575918,0.022655360170157828
2024-04-06,Alaska,0.32,2.39,0.13,23-24,2024,14,2.72008,0.3665599575100859,0.32392273402674593,0.059633027522935776,0.02722772277227723,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.32651821314357643,0.013288797604957246,0.004223880709690443
2024-04-20,Alaska,0.21,1.92,0.12,23-24,2024,16,2.33293,0.2850275912771845,0.2540861812778603,0.055045871559633024,0,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.2561220846217962,0.012266582404575918,0
2023-07-22,Alaska,1.92,0.42,0,23-24,2023,29,1.23853,0.05455097599812651,0.031203566121842493,0,0.42326732673267325,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.03145358933951883,0,0.06566214557791505
2023-08-26,Alaska,1.95,0.25,0.07,23-24,2023,34,1.52566,0.11501949806051316,0.005943536404160476,0.03211009174311927,0.4306930693069307,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.005991159874194064,0.007155506402669287,0.06681411304419427
2023-09-09,Alaska,2.57,0.52,0.06,23-24,2023,36,1.89412,0.19261581902699865,0.04606240713224369,0.027522935779816512,0.5841584158415841,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.04643148902500399,0.006133291202287959,0.0906214406806313
2023-10-21,Alaska,1.24,4.44,0.18,23-24,2023,42,4.20251,0.6787542637857932,0.6285289747399703,0.08256880733944953,0.25495049504950495,0,0.15513161879226714,1.0080126488331511,0.2228429136831292,0.6335651566960222,0.018399873606863876,0.039550883008919596
