date,location_name,ili,pred_hosp,true_hosp,population,total_hosp
2012-10-06,Alabama,-0.01078914019640283,0.6,NA,5039877,30
2012-10-13,Alabama,-0.05036963480811225,0.56,NA,5039877,28
2012-10-20,Alabama,-0.11533713496200135,0.5,NA,5039877,25
2012-10-27,Alabama,0.03956973695015349,0.64,NA,5039877,32
2012-11-03,Alabama,0.30307009743048224,0.92,NA,5039877,46
2012-11-10,Alabama,0.5186322478652549,1.18,NA,5039877,59
2012-11-17,Alabama,0.5351596652042766,1.2,NA,5039877,60
2012-11-24,Alabama,0.7285383943006282,1.46,NA,5039877,74
2012-12-01,Alabama,0.7714181667499891,1.53,NA,5039877,77
2012-12-08,Alabama,1.1070028805379077,2.08,NA,5039877,105
2012-12-15,Alabama,1.9342316836414382,4,NA,5039877,202
2012-12-22,Alabama,2.413920105344934,5.62,NA,5039877,283
2012-12-29,Alabama,2.0669650622440625,4.4,NA,5039877,222
2013-01-05,Alabama,1.7917642873785153,3.6,NA,5039877,181
2013-01-12,Alabama,2.098420615556925,4.5,NA,5039877,227
2013-01-19,Alabama,2.4861739822460107,5.91,NA,5039877,298
2013-01-26,Alabama,2.6886759866657157,6.78,NA,5039877,342
2013-02-02,Alabama,2.298720715350944,5.19,NA,5039877,262
2013-02-09,Alabama,2.0095737001013063,4.22,NA,5039877,213
2013-02-16,Alabama,2.1321007465617647,4.61,NA,5039877,232
2013-02-23,Alabama,1.7570480900132046,3.5,NA,5039877,176
2013-03-02,Alabama,1.3517022399306613,2.55,NA,5039877,129
2013-03-09,Alabama,1.1136642713664795,2.09,NA,5039877,105
2013-03-16,Alabama,0.6554235052344267,1.36,NA,5039877,69
2013-03-23,Alabama,0.5104216426632187,1.17,NA,5039877,59
2013-03-30,Alabama,0.41042786496154904,1.04,NA,5039877,52
2013-04-06,Alabama,0.25446133953028466,0.86,NA,5039877,43
2013-04-13,Alabama,0.224851640084265,0.83,NA,5039877,42
2013-04-20,Alabama,0.2693486391572997,0.88,NA,5039877,44
2013-04-27,Alabama,0.4419345263849785,1.08,NA,5039877,54
2013-05-04,Alabama,0.3524061159881421,0.97,NA,5039877,49
2013-05-11,Alabama,0.21012200239008816,0.82,NA,5039877,41
2013-05-18,Alabama,0.13345860091155926,0.74,NA,5039877,37
2013-05-25,Alabama,0.2507484383729585,0.86,NA,5039877,43
2013-06-01,Alabama,0.17714128045378288,0.78,NA,5039877,39
2013-06-08,Alabama,0.0972534683958269,0.7,NA,5039877,35
2013-06-15,Alabama,0.16619214752683983,0.77,NA,5039877,39
2013-06-22,Alabama,-0.20277444323810667,0.43,NA,5039877,22
2013-06-29,Alabama,0.08280968326913726,0.69,NA,5039877,35
2013-07-06,Alabama,-0.17714128045378288,0.45,NA,5039877,23
2013-07-13,Alabama,-0.15162400289609237,0.47,NA,5039877,24
2013-07-20,Alabama,-0.6915187556342827,0.07,NA,5039877,4
2013-07-27,Alabama,-0.7521898905097305,0.03,NA,5039877,2
2013-08-03,Alabama,-2.413920105344937,0,NA,5039877,0
2013-08-10,Alabama,-0.21012200239008802,0.42,NA,5039877,21
2013-08-17,Alabama,0.0035963180457385955,0.61,NA,5039877,31
2013-08-24,Alabama,0.053970844473811924,0.66,NA,5039877,33
2013-08-31,Alabama,0.07559445217572813,0.68,NA,5039877,34
2013-09-07,Alabama,0.514522609493363,1.17,NA,5039877,59
2013-09-14,Alabama,0.5393142840761401,1.2,NA,5039877,60
2013-09-21,Alabama,0.4859921377923985,1.14,NA,5039877,57
2013-09-28,Alabama,0.5227506642331454,1.18,NA,5039877,59
2013-10-05,Alabama,0.14798710972583887,0.75,NA,5039877,38
2013-10-12,Alabama,0.29930691046566704,0.91,NA,5039877,46
2013-10-19,Alabama,0.5022453040632353,1.16,NA,5039877,58
2013-10-26,Alabama,0.5985127592436762,1.28,NA,5039877,65
2013-11-02,Alabama,0.5942165447011296,1.28,NA,5039877,65
2013-11-09,Alabama,0.7052875979325041,1.43,NA,5039877,72
2013-11-16,Alabama,0.44590323563078266,1.09,NA,5039877,55
2013-11-23,Alabama,0.7191914681609795,1.45,NA,5039877,73
2013-11-30,Alabama,0.46184931532059414,1.11,NA,5039877,56
2013-12-07,Alabama,0.7909359841415399,1.55,NA,5039877,78
2013-12-14,Alabama,0.8670041392377915,1.67,NA,5039877,84
2013-12-21,Alabama,1.0245079687615979,1.93,NA,5039877,97
2013-12-28,Alabama,1.1003902531625298,2.06,NA,5039877,104
2014-01-04,Alabama,0.8057742513181257,1.58,NA,5039877,80
2014-01-11,Alabama,0.8828239090294795,1.7,NA,5039877,86
2014-01-18,Alabama,1.0938253955092732,2.05,NA,5039877,103
2014-01-25,Alabama,1.2278262613112727,2.3,NA,5039877,116
2014-02-01,Alabama,1.291424061904367,2.43,NA,5039877,122
2014-02-08,Alabama,1.2669728643844405,2.38,NA,5039877,120
2014-02-15,Alabama,1.3339828743718876,2.51,NA,5039877,127
2014-02-22,Alabama,1.175991485934891,2.2,NA,5039877,111
2014-03-01,Alabama,1.2126829106287231,2.27,NA,5039877,114
2014-03-08,Alabama,1.2202196082080596,2.29,NA,5039877,115
2014-03-15,Alabama,1.1477396922278675,2.15,NA,5039877,108
2014-03-22,Alabama,0.8008085858644018,1.57,NA,5039877,79
2014-03-29,Alabama,0.7665845724497613,1.52,NA,5039877,77
2014-04-05,Alabama,0.6245275164971629,1.32,NA,5039877,67
2014-04-12,Alabama,0.5856568013148309,1.26,NA,5039877,64
2014-04-19,Alabama,0.7379494072817617,1.48,NA,5039877,75
2014-04-26,Alabama,0.77626985176416885,1.53,NA,5039877,77
2014-05-03,Alabama,0.8513984308353988,1.65,NA,5039877,83
2014-05-10,Alabama,0.7238570262290236,1.46,NA,5039877,74
2014-05-17,Alabama,0.9655092333988408,1.83,NA,5039877,92
2014-05-24,Alabama,0.6028200493475564,1.29,NA,5039877,65
2014-05-31,Alabama,0.6960936901777648,1.42,NA,5039877,72
2014-06-07,Alabama,0.795862588550657,1.56,NA,5039877,79
2014-06-14,Alabama,0.5644419861095364,1.24,NA,5039877,62
2014-06-21,Alabama,-1.0367411087831138,0,NA,5039877,0
2014-06-28,Alabama,0.5434782329246938,1.21,NA,5039877,61
2014-07-05,Alabama,0.5476516262724119,1.21,NA,5039877,61
2014-07-12,Alabama,0.5063292421757953,1.16,NA,5039877,58
2014-07-19,Alabama,0.3562354103147952,0.98,NA,5039877,49
2014-07-26,Alabama,0.41826520289194313,1.05,NA,5039877,53
2014-08-02,Alabama,0.46585409323815075,1.11,NA,5039877,56
2014-08-09,Alabama,0.22854155947970703,0.84,NA,5039877,42
2014-08-16,Alabama,0.47791371236598684,1.13,NA,5039877,57
2014-08-23,Alabama,0.6598880373946729,1.37,NA,5039877,69
2014-08-30,Alabama,0.8722531291580647,1.68,NA,5039877,85
2014-09-06,Alabama,0.8775262620519009,1.69,NA,5039877,85
2014-09-13,Alabama,0.9712568850436262,1.84,NA,5039877,93
2014-09-20,Alabama,0.7811398784849393,1.54,NA,5039877,78
2014-09-27,Alabama,0.8988677663849423,1.72,NA,5039877,87
2014-10-04,Alabama,-0.5186322478652549,0.18,NA,5039877,9
2014-10-11,Alabama,-0.09002922803188142,0.52,NA,5039877,26
2014-10-18,Alabama,-0.2880425033954271,0.36,NA,5039877,18
2014-10-25,Alabama,-0.4261283172055171,0.25,NA,5039877,13
2014-11-01,Alabama,-0.2805532405802567,0.36,NA,5039877,18
2014-11-08,Alabama,-0.03237244600733361,0.58,NA,5039877,29
2014-11-15,Alabama,0.3485819822224923,0.97,NA,5039877,49
2014-11-22,Alabama,0.9770368031225622,1.85,NA,5039877,93
2014-11-29,Alabama,0.9886956910838398,1.87,NA,5039877,94
2014-12-06,Alabama,1.6497420985347986,3.23,NA,5039877,163
2014-12-13,Alabama,1.8099645082991047,3.65,NA,5039877,184
2014-12-20,Alabama,1.9113930517135465,3.93,NA,5039877,198
2014-12-27,Alabama,2.2509256965027937,5.02,NA,5039877,253
2015-01-03,Alabama,1.4897179159814617,2.85,NA,5039877,144
2015-01-10,Alabama,1.4272249517282989,2.71,NA,5039877,137
2015-01-17,Alabama,1.1408184512822594,2.14,NA,5039877,108
2015-01-24,Alabama,0.8565771423021388,1.66,NA,5039877,84
2015-01-31,Alabama,0.7860285025059282,1.55,NA,5039877,78
2015-02-07,Alabama,0.6114684084773335,1.3,NA,5039877,66
2015-02-14,Alabama,0.6869582490386194,1.4,NA,5039877,71
2015-02-21,Alabama,0.37160560725389336,1,NA,5039877,50
2015-02-28,Alabama,0.49004324227329493,1.14,NA,5039877,57
2015-03-07,Alabama,0.41434335259461824,1.05,NA,5039877,53
2015-03-14,Alabama,0.4698663566358057,1.12,NA,5039877,56
2015-03-21,Alabama,0.6289042176321902,1.32,NA,5039877,67
2015-03-28,Alabama,-0.039569736950153624,0.57,NA,5039877,29
2015-04-04,Alabama,-0.12983099059547812,0.49,NA,5039877,25
2015-04-11,Alabama,-0.8775262620519009,0,NA,5039877,0
2015-04-18,Alabama,-0.9597933021457868,0,NA,5039877,0
2015-04-25,Alabama,-1.74045558174717,0,NA,5039877,0
2015-05-02,Alabama,-1.5586392865751206,0,NA,5039877,0
2015-05-09,Alabama,-1.6784626555485749,0,NA,5039877,0
2015-05-16,Alabama,-2.0095737001013063,0,NA,5039877,0
2015-05-23,Alabama,-1.4372547399055957,0,NA,5039877,0
2015-05-30,Alabama,-2.0669650622440634,0,NA,5039877,0
2015-06-06,Alabama,-2.3524267483609087,0,NA,5039877,0
2015-06-13,Alabama,-2.1321007465617647,0,NA,5039877,0
2015-06-20,Alabama,-1.9831939666186722,0,NA,5039877,0
2015-06-27,Alabama,-2.2987207153509432,0,NA,5039877,0
2015-07-04,Alabama,-3.1875734310256396,0,NA,5039877,0
2015-07-11,Alabama,-2.8549647423990137,0,NA,5039877,0
2015-07-18,Alabama,-2.6886759866657117,0,NA,5039877,0
2015-07-25,Alabama,-2.2509256965027937,0,NA,5039877,0
2015-08-01,Alabama,-2.2077789754764168,0,NA,5039877,0
2015-08-08,Alabama,-2.4861739822460107,0,NA,5039877,0
2015-08-15,Alabama,-2.5743438231658744,0,NA,5039877,0
2015-08-22,Alabama,-2.1683886988543013,0,NA,5039877,0
2015-08-29,Alabama,-2.098420615556926,0,NA,5039877,0
2015-09-05,Alabama,-1.457759869789466,0,NA,5039877,0
2015-09-12,Alabama,-1.5708721937917547,0,NA,5039877,0
2015-09-19,Alabama,-1.7086384918626099,0,NA,5039877,0
2015-09-26,Alabama,-0.44590323563078277,0.24,NA,5039877,12
2015-10-03,Alabama,-0.40651865954559974,0.26,NA,5039877,13
2015-10-10,Alabama,-0.273079680962861,0.37,NA,5039877,19
2015-10-17,Alabama,-0.41042786496154887,0.26,NA,5039877,13
2015-10-24,Alabama,0.3754617702355184,1,NA,5039877,50
2015-10-31,Alabama,0.31816645053234693,0.94,NA,5039877,47
2015-11-07,Alabama,0.45785193101249505,1.1,NA,5039877,55
2015-11-14,Alabama,0.4538618494232718,1.1,NA,5039877,55
2015-11-21,Alabama,0.5899312700144483,1.27,NA,5039877,64
2015-11-28,Alabama,0.615809758450193,1.31,NA,5039877,66
2015-12-05,Alabama,1.133951432413087,2.12,NA,5039877,107
2015-12-12,Alabama,1.2510838865332123,2.35,NA,5039877,118
2015-12-19,Alabama,1.3791053750371938,2.61,NA,5039877,132
2015-12-26,Alabama,1.4474312322101401,2.76,NA,5039877,139
2016-01-02,Alabama,1.3607233022030087,2.57,NA,5039877,130
2016-01-09,Alabama,0.937236310727262,1.78,NA,5039877,90
2016-01-16,Alabama,0.6824119854159794,1.4,NA,5039877,71
2016-01-23,Alabama,0.8881464491597112,1.7,NA,5039877,86
2016-01-30,Alabama,0.7006832406149764,1.42,NA,5039877,72
2016-02-06,Alabama,0.5518345800815841,1.22,NA,5039877,61
2016-02-13,Alabama,0.37932352444802775,1.01,NA,5039877,51
2016-02-20,Alabama,-0.10086746925005367,0.51,NA,5039877,26
2016-02-27,Alabama,0.0071926826052211585,0.61,NA,5039877,31
2016-03-05,Alabama,-0.0828096832691374,0.53,NA,5039877,27
2016-03-12,Alabama,-0.2322345932210506,0.4,NA,5039877,20
2016-03-19,Alabama,-0.5771397553597204,0.14,NA,5039877,7
2016-03-26,Alabama,-0.6332929990670194,0.11,NA,5039877,6
2016-04-02,Alabama,-1.1832026629263124,0,NA,5039877,0
2016-04-09,Alabama,-1.1547163552329427,0,NA,5039877,0
2016-04-16,Alabama,-0.6869582490386194,0.07,NA,5039877,4
2016-04-23,Alabama,-0.42219349708526965,0.25,NA,5039877,13
2016-04-30,Alabama,-0.7052875979325041,0.06,NA,5039877,3
2016-05-07,Alabama,-0.5644419861095364,0.15,NA,5039877,8
2016-05-14,Alabama,-0.4941024051064945,0.2,NA,5039877,10
2016-05-21,Alabama,-0.5310142631982226,0.18,NA,5039877,9
2016-05-28,Alabama,-0.937236310727262,0,NA,5039877,0
2016-06-04,Alabama,-0.8057742513181257,0,NA,5039877,0
2016-06-11,Alabama,-0.7379494072817616,0.04,NA,5039877,2
2016-06-18,Alabama,-1.258988645020481,0,NA,5039877,0
2016-06-25,Alabama,-1.291424061904367,0,NA,5039877,0
2016-07-02,Alabama,-1.3081637025900656,0,NA,5039877,0
2016-07-09,Alabama,-1.59606869217291,0,NA,5039877,0
2016-07-16,Alabama,-1.54663527139923,0,NA,5039877,0
2016-07-23,Alabama,-1.3517022399306613,0,NA,5039877,0
2016-07-30,Alabama,-1.7917642873785156,0,NA,5039877,0
2016-08-06,Alabama,-1.093825395509273,0,NA,5039877,0
2016-08-13,Alabama,-0.77626985176416885,0.02,NA,5039877,1
2016-08-20,Alabama,-0.41826520289194313,0.26,NA,5039877,13
2016-08-27,Alabama,-0.2768145281120949,0.36,NA,5039877,18
2016-09-03,Alabama,-0.18811169161522445,0.44,NA,5039877,22
2016-09-10,Alabama,-0.2359307970232949,0.4,NA,5039877,20
2016-09-17,Alabama,-0.021579536491339237,0.59,NA,5039877,30
2016-09-24,Alabama,-0.061175411038551106,0.55,NA,5039877,28
2016-10-01,Alabama,-0.2544613395302846,0.38,NA,5039877,19
2016-10-08,Alabama,-0.04676907825530213,0.56,NA,5039877,28
2016-10-15,Alabama,-0.24703899073897728,0.39,NA,5039877,20
2016-10-22,Alabama,-0.18079565076131682,0.44,NA,5039877,22
2016-10-29,Alabama,-0.028774452581979134,0.58,NA,5039877,29
2016-11-05,Alabama,0.16254692427532347,0.77,NA,5039877,39
2016-11-12,Alabama,0.6421074125643463,1.34,NA,5039877,68
2016-11-19,Alabama,1.0808351612093159,2.03,NA,5039877,102
2016-11-26,Alabama,1.4075851558679073,2.67,NA,5039877,135
2016-12-03,Alabama,0.9206267387424393,1.76,NA,5039877,89
2016-12-10,Alabama,1.8482761071771,3.75,NA,5039877,189
2016-12-17,Alabama,2.8549647423990074,7.58,NA,5039877,382
2016-12-24,Alabama,3.187573431025634,9.43,NA,5039877,475
2016-12-31,Alabama,1.958126183706906,4.07,NA,5039877,205
2017-01-07,Alabama,1.012426255790508,1.91,NA,5039877,96
2017-01-14,Alabama,1.5466352713992295,2.98,NA,5039877,150
2017-01-21,Alabama,1.7243288522400044,3.42,NA,5039877,172
2017-01-28,Alabama,1.5960686921729104,3.1,NA,5039877,156
2017-02-04,Alabama,1.55863928657512,3.01,NA,5039877,152
2017-02-11,Alabama,1.5708721937917547,3.04,NA,5039877,153
2017-02-18,Alabama,1.161749680178167,2.18,NA,5039877,110
2017-02-25,Alabama,1.0616848790390976,1.99,NA,5039877,100
2017-03-04,Alabama,1.1203754502173011,2.1,NA,5039877,106
2017-03-11,Alabama,0.8462424530202508,1.64,NA,5039877,83
2017-03-18,Alabama,0.6332929990670192,1.33,NA,5039877,67
2017-03-25,Alabama,0.28429587874524437,0.9,NA,5039877,45
2017-04-01,Alabama,-0.09364073732722346,0.52,NA,5039877,26
2017-04-08,Alabama,-0.2174809230165555,0.41,NA,5039877,21
2017-04-15,Alabama,-0.3219517607862224,0.33,NA,5039877,17
2017-04-22,Alabama,-0.477913712365987,0.21,NA,5039877,11
2017-04-29,Alabama,-0.6114684084773335,0.12,NA,5039877,6
2017-05-06,Alabama,-0.7191914681609792,0.05,NA,5039877,3
2017-05-13,Alabama,-0.16619214752683967,0.46,NA,5039877,23
2017-05-20,Alabama,-0.4340178674357011,0.24,NA,5039877,12
2017-05-27,Alabama,-1.468246407039182,0,NA,5039877,0
2017-06-03,Alabama,-1.2126829106287234,0,NA,5039877,0
2017-06-10,Alabama,-1.1136642713664795,0,NA,5039877,0
2017-06-17,Alabama,-1.1271374738124027,0,NA,5039877,0
2017-06-24,Alabama,-1.848276107177099,0,NA,5039877,0
2017-07-01,Alabama,-1.8895099603334302,0,NA,5039877,0
2017-07-08,Alabama,-1.6497420985347986,0,NA,5039877,0
2017-07-15,Alabama,-1.0184485296388315,0,NA,5039877,0
2017-07-22,Alabama,-1.9342316836414377,0,NA,5039877,0
2017-07-29,Alabama,-2.0374308332073285,0,NA,5039877,0
2017-08-05,Alabama,-1.511899069191067,0,NA,5039877,0
2017-08-12,Alabama,-1.0064404783161693,0,NA,5039877,0
2017-08-19,Alabama,-0.8258392856549245,0,NA,5039877,0
2017-08-26,Alabama,-0.8722531291580647,0,NA,5039877,0
2017-09-02,Alabama,-1.0553873486521828,0,NA,5039877,0
2017-09-09,Alabama,-1.3884737705662975,0,NA,5039877,0
2017-09-16,Alabama,-0.8157657139309346,0,NA,5039877,0
2017-09-23,Alabama,-0.3333356680201143,0.32,NA,5039877,16
2017-09-30,Alabama,-0.007192682605221019,0.6,NA,5039877,30
2017-10-07,Alabama,0.19177346672186307,0.8,NA,5039877,40
2017-10-14,Alabama,0.14435217293345592,0.75,NA,5039877,38
2017-10-21,Alabama,0.061175411038551106,0.66,NA,5039877,33
2017-10-28,Alabama,0.010789140196402692,0.62,NA,5039877,31
2017-11-04,Alabama,0.06477886204857167,0.67,NA,5039877,34
2017-11-11,Alabama,0.017982520592017562,0.62,NA,5039877,31
2017-11-18,Alabama,0.20277444323810667,0.81,NA,5039877,41
2017-11-25,Alabama,0.5268779663311118,1.19,NA,5039877,60
2017-12-02,Alabama,0.12258084388880253,0.73,NA,5039877,37
2017-12-09,Alabama,0.2656213431150836,0.88,NA,5039877,44
2017-12-16,Alabama,0.3987187774141608,1.03,NA,5039877,52
2017-12-23,Alabama,0.4498789806242339,1.09,NA,5039877,55
2017-12-30,Alabama,0.314385693682821,0.93,NA,5039877,47
2018-01-06,Alabama,0.2730796809628609,0.88,NA,5039877,44
2018-01-13,Alabama,0.2805532405802567,0.89,NA,5039877,45
2018-01-20,Alabama,0.4300697460976257,1.07,NA,5039877,54
2018-01-27,Alabama,0.4026156566699652,1.03,NA,5039877,52
2018-02-03,Alabama,0.42612831720551714,1.06,NA,5039877,53
2018-02-10,Alabama,0.39482794360027995,1.02,NA,5039877,51
2018-02-17,Alabama,0.6201627459606305,1.31,NA,5039877,66
2018-02-24,Alabama,0.7474262371725893,1.49,NA,5039877,75
2018-03-03,Alabama,1.0429162398538072,1.96,NA,5039877,99
2018-03-10,Alabama,1.2831883060102465,2.41,NA,5039877,121
2018-03-17,Alabama,0.9096934147289009,1.74,NA,5039877,88
2018-03-24,Alabama,0.926134865757484,1.77,NA,5039877,89
2018-03-31,Alabama,1.0306052599968225,1.94,NA,5039877,98
2018-04-07,Alabama,0.7569706743329682,1.5,NA,5039877,76
2018-04-14,Alabama,0.5560272117832095,1.23,NA,5039877,62
2018-04-21,Alabama,0.6376940126780779,1.33,NA,5039877,67
2018-04-28,Alabama,0.3870641032189015,1.02,NA,5039877,51
2018-05-05,Alabama,0.18079565076131696,0.79,NA,5039877,40
2018-05-12,Alabama,0.16983958042790392,0.77,NA,5039877,39
2018-05-19,Alabama,0.2359307970232949,0.84,NA,5039877,42
2018-05-26,Alabama,0.028774452581979134,0.63,NA,5039877,32
2018-06-02,Alabama,-0.12258084388880239,0.49,NA,5039877,25
2018-06-09,Alabama,-0.3371398505007924,0.32,NA,5039877,16
2018-06-16,Alabama,-0.8828239090294798,0,NA,5039877,0
2018-06-23,Alabama,-0.8309076087951688,0,NA,5039877,0
2018-06-30,Alabama,-0.9945758228016661,0,NA,5039877,0
2018-07-07,Alabama,-1.0004905456193152,0,NA,5039877,0
2018-07-14,Alabama,-1.5232742746779584,0,NA,5039877,0
2018-07-21,Alabama,-0.8513984308353988,0,NA,5039877,0
2018-07-28,Alabama,-1.7570480900132046,0,NA,5039877,0
2018-08-04,Alabama,-1.161749680178167,0,NA,5039877,0
2018-08-11,Alabama,-0.4379727657384581,0.24,NA,5039877,12
2018-08-18,Alabama,-0.6554235052344267,0.09,NA,5039877,5
2018-08-25,Alabama,-0.6688568457981398,0.08,NA,5039877,4
2018-09-01,Alabama,-0.6509719989647154,0.1,NA,5039877,5
2018-09-08,Alabama,-0.7285383943006282,0.05,NA,5039877,3
2018-09-15,Alabama,-0.2285415594797072,0.4,NA,5039877,20
2018-09-22,Alabama,-0.1589038596190795,0.46,NA,5039877,23
2018-09-29,Alabama,-0.5063292421757952,0.19,NA,5039877,10
2018-10-06,Alabama,0.02517683162057611,0.63,NA,5039877,32
2018-10-13,Alabama,-0.2955479574050225,0.35,NA,5039877,18
2018-10-20,Alabama,-0.08641889260986757,0.53,NA,5039877,27
2018-10-27,Alabama,0.10448278801926139,0.71,NA,5039877,36
2018-11-03,Alabama,0.24703899073897728,0.86,NA,5039877,43
2018-11-10,Alabama,0.12983099059547812,0.73,NA,5039877,37
2018-11-17,Alabama,0.2955479574050225,0.91,NA,5039877,46
2018-11-24,Alabama,0.19543781505735877,0.8,NA,5039877,40
2018-12-01,Alabama,0.2322345932210506,0.84,NA,5039877,42
2018-12-08,Alabama,0.2174809230165555,0.82,NA,5039877,41
2018-12-15,Alabama,0.6071385525935423,1.29,NA,5039877,65
2018-12-22,Alabama,0.9042673435995677,1.73,NA,5039877,87
2018-12-29,Alabama,1.0491313979639711,1.97,NA,5039877,99
2019-01-05,Alabama,0.7426794846637258,1.48,NA,5039877,75
2019-01-12,Alabama,0.6778797826950634,1.39,NA,5039877,70
2019-01-19,Alabama,1.1832026629263124,2.22,NA,5039877,112
2019-01-26,Alabama,0.9828495472510527,1.86,NA,5039877,94
2019-02-02,Alabama,1.2750386778341518,2.39,NA,5039877,120
2019-02-09,Alabama,1.5007161992959643,2.88,NA,5039877,145
2019-02-16,Alabama,1.4788969364492288,2.83,NA,5039877,143
2019-02-23,Alabama,1.4372547399055957,2.73,NA,5039877,138
2019-03-02,Alabama,1.2355046292449554,2.32,NA,5039877,117
2019-03-09,Alabama,1.2997483561320435,2.44,NA,5039877,123
2019-03-16,Alabama,1.1547163552329422,2.16,NA,5039877,109
2019-03-23,Alabama,1.342789856900906,2.53,NA,5039877,128
2019-03-30,Alabama,0.9541085583679579,1.81,NA,5039877,91
2019-04-06,Alabama,0.4379727657384581,1.08,NA,5039877,54
2019-04-13,Alabama,0.32195176078622223,0.94,NA,5039877,47
2019-04-20,Alabama,0.2768145281120949,0.89,NA,5039877,45
2019-04-27,Alabama,-0.05757275421013753,0.55,NA,5039877,28
2019-05-04,Alabama,0.05036963480811239,0.65,NA,5039877,33
2019-05-11,Alabama,0.07198833533789355,0.68,NA,5039877,34
2019-05-18,Alabama,0.15526290270904256,0.76,NA,5039877,38
2019-05-25,Alabama,-0.06838315440212205,0.54,NA,5039877,27
2019-06-01,Alabama,-0.7714181667499891,0.02,NA,5039877,1
2019-06-08,Alabama,-1.0491313979639711,0,NA,5039877,0
2019-06-15,Alabama,-1.4075851558679073,0,NA,5039877,0
2019-06-22,Alabama,-0.9655092333988408,0,NA,5039877,0
2019-06-29,Alabama,-1.3698564795107973,0,NA,5039877,0
2019-07-06,Alabama,-1.2750386778341518,0,NA,5039877,0
2019-07-13,Alabama,-1.2278262613112727,0,NA,5039877,0
2019-07-20,Alabama,-1.6358779374204708,0,NA,5039877,0
2019-07-27,Alabama,-1.868495980515461,0,NA,5039877,0
2019-08-03,Alabama,-1.9581261837069068,0,NA,5039877,0
2019-08-10,Alabama,-1.4474312322101401,0,NA,5039877,0
2019-08-17,Alabama,-0.7099069562291975,0.06,NA,5039877,3
2019-08-24,Alabama,-0.2693486391572995,0.37,NA,5039877,19
2019-08-31,Alabama,-0.4618493153205943,0.22,NA,5039877,11
2019-09-07,Alabama,-0.28429587874524437,0.36,NA,5039877,18
2019-09-14,Alabama,-0.23963022691835625,0.4,NA,5039877,20
2019-09-21,Alabama,-0.3831909438883858,0.28,NA,5039877,14
2019-09-28,Alabama,-0.2433329392616864,0.39,NA,5039877,20
2019-10-05,Alabama,-0.19543781505735863,0.43,NA,5039877,22
2019-10-12,Alabama,-0.1552629027090427,0.47,NA,5039877,24
2019-10-19,Alabama,-0.16983958042790404,0.45,NA,5039877,23
2019-10-26,Alabama,-0.017982520592017562,0.59,NA,5039877,30
2019-11-02,Alabama,0.1516240028960925,0.76,NA,5039877,38
2019-11-09,Alabama,0.11171757243263346,0.71,NA,5039877,36
2019-11-16,Alabama,0.28804250339542725,0.9,NA,5039877,45
2019-11-23,Alabama,0.3068375812618683,0.92,NA,5039877,46
2019-11-30,Alabama,0.36006993545314303,0.98,NA,5039877,49
2019-12-07,Alabama,0.5813930065324558,1.26,NA,5039877,64
2019-12-14,Alabama,0.861778928910139,1.66,NA,5039877,84
2019-12-21,Alabama,1.5118990691910668,2.9,NA,5039877,146
2019-12-28,Alabama,1.7086384918626105,3.38,NA,5039877,170
2020-01-04,Alabama,1.7404555817471699,3.46,NA,5039877,174
2020-01-11,Alabama,1.9831939666186722,4.14,NA,5039877,209
2020-01-18,Alabama,2.5743438231658757,6.28,NA,5039877,317
2020-01-25,Alabama,2.207778975476416,4.87,NA,5039877,245
2020-02-01,Alabama,2.3524267483609114,5.39,NA,5039877,272
2020-02-08,Alabama,2.1683886988543026,4.74,NA,5039877,239
2020-02-15,Alabama,1.3081637025900654,2.46,NA,5039877,124
2020-02-22,Alabama,1.087307343436998,2.04,NA,5039877,103
2020-02-29,Alabama,0.5310142631982226,1.19,NA,5039877,60
2020-03-07,Alabama,0.34094891828739987,0.96,NA,5039877,48
2020-03-14,Alabama,0.24333293926168625,0.85,NA,5039877,43
2020-03-21,Alabama,0.10809947295439948,0.71,NA,5039877,36
2020-03-28,Alabama,-0.03597085856219844,0.57,NA,5039877,29
2020-04-04,Alabama,-0.17348927424331867,0.45,NA,5039877,23
2020-04-11,Alabama,-0.30307009743048213,0.34,NA,5039877,17
2020-04-18,Alabama,-0.3987187774141609,0.27,NA,5039877,14
2020-04-25,Alabama,-0.5686643712095407,0.15,NA,5039877,8
2020-05-02,Alabama,-0.6960936901777648,0.07,NA,5039877,4
2020-05-09,Alabama,-0.8617789289101393,0,NA,5039877,0
2020-05-16,Alabama,-0.9206267387424393,0,NA,5039877,0
2020-05-23,Alabama,-1.0429162398538072,0,NA,5039877,0
2020-05-30,Alabama,-0.9770368031225622,0,NA,5039877,0
2020-06-06,Alabama,-1.4788969364492288,0,NA,5039877,0
2020-06-13,Alabama,-1.4897179159814617,0,NA,5039877,0
2020-06-20,Alabama,-1.663930818614716,0,NA,5039877,0
2020-06-27,Alabama,-1.6933578412519459,0,NA,5039877,0
2020-07-04,Alabama,-1.5833447953464825,0,NA,5039877,0
2020-07-11,Alabama,-1.9113930517135458,0,NA,5039877,0
2020-07-18,Alabama,-1.8287848141880285,0,NA,5039877,0
2020-07-25,Alabama,-1.8099645082991047,0,NA,5039877,0
2020-08-01,Alabama,-1.7243288522400049,0,NA,5039877,0
2020-08-08,Alabama,-1.7741389335977533,0,NA,5039877,0
2020-08-15,Alabama,-1.3166727245326573,0,NA,5039877,0
2020-08-22,Alabama,-0.7474262371725893,0.04,NA,5039877,2
