date,epiweek,year,cases,geography
12/24/22,51,2022,10867,Massachusetts
12/31/22,52,2022,9919,Massachusetts
1/7/23,1,2023,11949,Massachusetts
1/14/23,2,2023,11192,Massachusetts
1/21/23,3,2023,8399,Massachusetts
1/28/23,4,2023,7156,Massachusetts
2/4/23,5,2023,7164,Massachusetts
2/11/23,6,2023,5566,Massachusetts
2/18/23,7,2023,5478,Massachusetts
2/25/23,8,2023,5080,Massachusetts
3/4/23,9,2023,4092,Massachusetts
3/11/23,10,2023,3375,Massachusetts
3/18/23,11,2023,3273,Massachusetts
3/25/23,12,2023,2540,Massachusetts
12/30/23,52,2023,0,Massachusetts
