date,epiweek,year,cases,geography
12/3/22,48,2022,10730,Pennsylvania
12/10/22,49,2022,13936,Pennsylvania
12/17/22,50,2022,13838,Pennsylvania
12/24/22,51,2022,14606,Pennsylvania
12/31/22,52,2022,53765,Pennsylvania
1/7/23,1,2023,15719,Pennsylvania
1/14/23,2,2023,15230,Pennsylvania
1/21/23,3,2023,11045,Pennsylvania
1/28/23,4,2023,10940,Pennsylvania
2/4/23,5,2023,10269,Pennsylvania
2/11/23,6,2023,11154,Pennsylvania
2/18/23,7,2023,11213,Pennsylvania
2/25/23,8,2023,10425,Pennsylvania
3/4/23,9,2023,8676,Pennsylvania
3/11/23,10,2023,7041,Pennsylvania
3/18/23,11,2023,6083,Pennsylvania
3/25/23,12,2023,5198,Pennsylvania
12/30/23,52,2023,0,Pennsylvania
